,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
4809,COMMERCIAL,Financial Services,GEO_2,3.9982393375000003,1
4810,SMB,Professional Services,GEO_3,3.9982385593333336,1
4811,ENTERPRISE,Manufacturing,GEO_1,3.9979650629999997,0
4812,ENTERPRISE,Financial Services,GEO_1,3.99789612425,0
4813,COMMERCIAL,Financial Services,GEO_2,3.997647861,0
4814,SMB,Technical Services,GEO_1,3.997542056666667,1
4815,COMMERCIAL,Unknown,GEO_3,3.997403914,0
4816,COMMERCIAL,Unknown,GEO_2,3.9973680825000004,1
4817,PUBLIC SECTOR,Government,GEO_2,3.996980873,0
4818,COMMERCIAL,Professional Services,GEO_1,3.996945162,0
4819,COMMERCIAL,Technical Services,GEO_2,3.99690649825,1
4820,SMB,Transportation,GEO_2,3.9968569640000005,1
4821,SMB,Technical Services,GEO_3,3.996851749,0
4822,COMMERCIAL,Financial Services,GEO_2,3.996765186,0
4823,SMB,Energy/Utilities,GEO_2,3.99671709,0
4824,SMB,Health Care,GEO_2,3.9965042065,1
4825,COMMERCIAL,Professional Services,GEO_2,3.9964276154000005,0
4826,COMMERCIAL,Manufacturing,GEO_3,3.995899992,0
4827,COMMERCIAL,Retail,GEO_3,3.9957237360000004,1
4828,COMMERCIAL,Professional Services,GEO_1,3.9955917420000002,0
4829,COMMERCIAL,Technical Services,GEO_1,3.995489489,0
4830,COMMERCIAL,Energy/Utilities,GEO_2,3.995478465,0
4831,COMMERCIAL,Energy/Utilities,GEO_1,3.9954607953333334,0
4832,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.995249875666667,1
4833,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.995249875666667,1
4834,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9952492569999998,1
4835,COMMERCIAL,Financial Services,GEO_2,3.995209939,0
4836,COMMERCIAL,Health Care,GEO_1,3.995031694,0
4837,ENTERPRISE,Hospitality/Hotels & Leisure,GEO_2,3.9949067009999997,1
4838,SMB,Service Provider,GEO_2,3.9947670355,0
4839,SMB,Unknown,GEO_2,3.994644774,0
4840,COMMERCIAL,Technical Services,GEO_2,3.994560983,0
4841,COMMERCIAL,Financial Services,GEO_1,3.994506257,1
4842,SMB,WholeSale/Distribution,GEO_2,3.9944265636666665,1
4843,COMMERCIAL,Health Care,GEO_3,3.994424034666667,1
4844,COMMERCIAL,Manufacturing,GEO_2,3.994236299,0
4845,SMB,Transportation,GEO_2,3.994236299,0
4846,SMB,WholeSale/Distribution,GEO_2,3.994236299,0
4847,SMB,Technical Services,GEO_2,3.994234915,0
4848,SMB,Technical Services,GEO_1,3.994073173,0
4849,COMMERCIAL,Technical Services,GEO_2,3.9939553500000002,1
4850,PUBLIC SECTOR,Health Care,GEO_1,3.993663593,0
4851,SERVICE PROVIDER,Service Provider,GEO_2,3.993588966,0
4852,ENTERPRISE,Financial Services,GEO_1,3.9934754000000003,1
4853,COMMERCIAL,Unknown,GEO_1,3.993474241,0
4854,COMMERCIAL,Health Care,GEO_2,3.9934447769999997,0
4855,COMMERCIAL,Financial Services,GEO_2,3.993407634,0
4856,SERVICE PROVIDER,Service Provider,GEO_1,3.993288474,1
4857,COMMERCIAL,Professional Services,GEO_2,3.993107940833333,1
4858,SERVICE PROVIDER,Unknown,GEO_2,3.992913549,0
4859,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.992795816444444,1
4860,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.99274972,1
4861,PUBLIC SECTOR,Government,GEO_1,3.992682741,0
4862,PUBLIC SECTOR,Government,GEO_2,3.9925519735,1
4863,SMB,Technical Services,GEO_1,3.991741258,0
4864,SMB,Professional Services,GEO_1,3.991739867,0
4865,ENTERPRISE,WholeSale/Distribution,GEO_3,3.9916740103333335,1
4866,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9916529665000002,0
4867,PUBLIC SECTOR,Government,GEO_2,3.9915583879999996,1
4868,PUBLIC SECTOR,Government,GEO_3,3.991556203714286,1
4869,SERVICE PROVIDER,Transportation,GEO_2,3.991436715,0
4870,COMMERCIAL,Retail,GEO_2,3.9914205079999996,1
4871,COMMERCIAL,Financial Services,GEO_2,3.9914142975,0
4872,COMMERCIAL,Financial Services,GEO_3,3.991112566,0
4873,SMB,Professional Services,GEO_2,3.9909942075,0
4874,ENTERPRISE,Manufacturing,GEO_2,3.9909929954285714,1
4875,SMB,Manufacturing,GEO_2,3.9908658065,1
4876,PUBLIC SECTOR,Unknown,GEO_1,3.990353091,0
4877,COMMERCIAL,Technical Services,GEO_3,3.9900829302,0
4878,COMMERCIAL,Professional Services,GEO_2,3.9900768194,1
4879,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.990069904,0
4880,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.989826359,0
4881,PUBLIC SECTOR,Government,GEO_2,3.9896903329999995,1
4882,COMMERCIAL,Manufacturing,GEO_2,3.98960915,0
4883,PUBLIC SECTOR,Professional Services,GEO_2,3.989609148,0
4884,ENTERPRISE,Financial Services,GEO_3,3.989476397,0
4885,SERVICE PROVIDER,Government,GEO_3,3.9893878862500003,0
4886,SMB,WholeSale/Distribution,GEO_1,3.9893729625,0
4887,COMMERCIAL,Technical Services,GEO_2,3.989315691,0
4888,SMB,Service Provider,GEO_3,3.9892832845,0
4889,SERVICE PROVIDER,Professional Services,GEO_1,3.989013638,0
4890,COMMERCIAL,Manufacturing,GEO_2,3.98874497,0
4891,PUBLIC SECTOR,Government,GEO_2,3.988728174,0
4892,PUBLIC SECTOR,Government,GEO_2,3.988728174,0
4893,SERVICE PROVIDER,Technical Services,GEO_2,3.988726774,0
4894,COMMERCIAL,Retail,GEO_2,3.988329538769231,1
4895,COMMERCIAL,Health Care,GEO_2,3.988097088,0
4896,COMMERCIAL,Energy/Utilities,GEO_3,3.987438448,0
4897,PUBLIC SECTOR,Technical Services,GEO_1,3.987411773,0
4898,SMB,Technical Services,GEO_2,3.987044986,0
4899,PUBLIC SECTOR,Government,GEO_2,3.987028587,1
4900,COMMERCIAL,Professional Services,GEO_1,3.9868785575,0
4901,COMMERCIAL,Manufacturing,GEO_1,3.9866980982499998,1
4902,COMMERCIAL,Financial Services,GEO_1,3.986564309,0
4903,COMMERCIAL,Health Care,GEO_2,3.986285676,0
4904,ENTERPRISE,Retail,GEO_1,3.9862428314,1
4905,COMMERCIAL,Manufacturing,GEO_2,3.986153254,0
4906,COMMERCIAL,Technical Services,GEO_2,3.9861348725,0
4907,PUBLIC SECTOR,Government,GEO_2,3.98610123,0
4908,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9860102075,1
4909,SMB,Media/Entertainment,GEO_2,3.9855435155,1
4910,COMMERCIAL,Retail,GEO_2,3.98554178,0
4911,COMMERCIAL,Financial Services,GEO_1,3.985469066333333,1
4912,PUBLIC SECTOR,Professional Services,GEO_3,3.985444044,1
4913,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9853659555,1
4914,ENTERPRISE,Energy/Utilities,GEO_1,3.985326397857143,1
4915,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9853202188333334,1
4916,COMMERCIAL,Financial Services,GEO_3,3.985138594,0
4917,SMB,Manufacturing,GEO_2,3.9851331115,1
4918,PUBLIC SECTOR,Government,GEO_2,3.985093508111111,1
4919,COMMERCIAL,Professional Services,GEO_3,3.9848925695000004,1
4920,COMMERCIAL,Professional Services,GEO_2,3.9838683178333336,1
4921,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.983786896,0
4922,SMB,Retail,GEO_2,3.983741587,0
4923,COMMERCIAL,Transportation,GEO_2,3.983731675,0
4924,PUBLIC SECTOR,Government,GEO_1,3.983649543,0
4925,COMMERCIAL,Manufacturing,GEO_2,3.983289659,0
4926,PUBLIC SECTOR,Government,GEO_1,3.983247978,1
4927,COMMERCIAL,Retail,GEO_1,3.9831583569999998,1
4928,COMMERCIAL,Manufacturing,GEO_2,3.9829425376666667,1
4929,COMMERCIAL,Professional Services,GEO_1,3.9817267235,0
4930,PUBLIC SECTOR,Health Care,GEO_1,3.981615292,0
4931,COMMERCIAL,WholeSale/Distribution,GEO_1,3.9813421639999995,1
4932,SMB,Service Provider,GEO_2,3.98122524,0
4933,COMMERCIAL,Professional Services,GEO_2,3.9812085365,1
4934,PUBLIC SECTOR,Government,GEO_2,3.9811880565,1
4935,SERVICE PROVIDER,Service Provider,GEO_2,3.98116477,1
4936,COMMERCIAL,Manufacturing,GEO_2,3.980834839,0
4937,SMB,Technical Services,GEO_1,3.980829139,0
4938,PUBLIC SECTOR,Government,GEO_2,3.9807308475,0
4939,COMMERCIAL,Manufacturing,GEO_2,3.9803123316666666,0
4940,COMMERCIAL,Retail,GEO_2,3.9800463385,1
4941,COMMERCIAL,Health Care,GEO_2,3.9799337539999997,0
4942,COMMERCIAL,Manufacturing,GEO_1,3.979909740666667,1
4943,COMMERCIAL,Financial Services,GEO_2,3.979909702,0
4944,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.979638521,1
4945,COMMERCIAL,Unknown,GEO_2,3.979561603666667,1
4946,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9791724029999997,1
4947,ENTERPRISE,Professional Services,GEO_2,3.979123772,0
4948,COMMERCIAL,Health Care,GEO_2,3.9791167873333335,0
4949,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.979097037,1
4950,PUBLIC SECTOR,Professional Services,GEO_2,3.979097037,1
4951,PUBLIC SECTOR,Government,GEO_2,3.979097037,1
4952,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9790769079999997,1
4953,SMB,Professional Services,GEO_2,3.979046488,0
4954,PUBLIC SECTOR,Government,GEO_2,3.979046488,0
4955,COMMERCIAL,Government,GEO_1,3.979046488,0
4956,PUBLIC SECTOR,Unknown,GEO_2,3.978980105666667,0
4957,COMMERCIAL,Financial Services,GEO_2,3.978540101666667,1
4958,PUBLIC SECTOR,Government,GEO_2,3.978483739,0
4959,ENTERPRISE,Manufacturing,GEO_2,3.978333070333333,0
4960,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.978309798,1
4961,SMB,Manufacturing,GEO_1,3.97818683,0
4962,SMB,WholeSale/Distribution,GEO_2,3.9781309990000002,1
4963,SERVICE PROVIDER,Service Provider,GEO_1,3.9779367965714285,1
4964,ENTERPRISE,Transportation,GEO_2,3.977909572,0
4965,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9778991290000003,1
4966,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9777737561666666,1
4967,COMMERCIAL,Financial Services,GEO_2,3.977550794,0
4968,SMB,Hospitality/Hotels & Leisure,GEO_2,3.977495063333333,1
4969,COMMERCIAL,WholeSale/Distribution,GEO_2,3.977464565,0
4970,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9771667335,1
4971,PUBLIC SECTOR,Government,GEO_2,3.9768798945,0
4972,COMMERCIAL,Unknown,GEO_2,3.976580456,0
4973,PUBLIC SECTOR,Government,GEO_2,3.9764620685,1
4974,COMMERCIAL,Professional Services,GEO_2,3.976428697,1
4975,SMB,Retail,GEO_2,3.976276355333333,1
4976,COMMERCIAL,Professional Services,GEO_2,3.9762452687999996,1
4977,COMMERCIAL,Professional Services,GEO_2,3.9760615803999997,1
4978,COMMERCIAL,Manufacturing,GEO_2,3.9759476023999993,1
4979,COMMERCIAL,Technical Services,GEO_3,3.975787861,1
4980,SMB,Professional Services,GEO_2,3.975487017666667,1
4981,COMMERCIAL,Manufacturing,GEO_1,3.975398471,0
4982,COMMERCIAL,Energy/Utilities,GEO_2,3.975361958,0
4983,COMMERCIAL,Retail,GEO_2,3.975268882,1
4984,COMMERCIAL,Unknown,GEO_2,3.9750729935,1
4985,PUBLIC SECTOR,Government,GEO_2,3.975012907,0
4986,COMMERCIAL,Manufacturing,GEO_2,3.974738433,1
4987,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.974679839285714,1
4988,PUBLIC SECTOR,Government,GEO_2,3.974519988,0
4989,SERVICE PROVIDER,Service Provider,GEO_2,3.974440005875,1
4990,COMMERCIAL,Health Care,GEO_2,3.9742810076666664,1
4991,COMMERCIAL,Financial Services,GEO_2,3.9742810076666664,1
4992,COMMERCIAL,Professional Services,GEO_2,3.9740509960000003,1
4993,COMMERCIAL,Manufacturing,GEO_2,3.9739773645,0
4994,ENTERPRISE,Health Care,GEO_2,3.973888744125,1
4995,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.9736847624999996,0
4996,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9731994815,0
4997,COMMERCIAL,WholeSale/Distribution,GEO_1,3.973103166,0
4998,PUBLIC SECTOR,Government,GEO_2,3.972992874,0
4999,COMMERCIAL,Unknown,GEO_2,3.972992873,0
5000,ENTERPRISE,Financial Services,GEO_3,3.972984563,0
5001,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.972575033,1
5002,ENTERPRISE,Transportation,GEO_2,3.971993582,0
5003,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9715493466666665,1
5004,SMB,Retail,GEO_2,3.9712889495,1
5005,PUBLIC SECTOR,Energy/Utilities,GEO_1,3.971248026,1
5006,COMMERCIAL,Financial Services,GEO_2,3.9712371164999998,0
5007,SMB,Professional Services,GEO_2,3.97122671025,1
5008,PUBLIC SECTOR,Retail,GEO_2,3.9711737333333335,1
5009,SMB,Health Care,GEO_2,3.971160871,0
5010,COMMERCIAL,WholeSale/Distribution,GEO_1,3.97087381975,1
5011,COMMERCIAL,Financial Services,GEO_1,3.970810263,0
5012,SMB,Financial Services,GEO_2,3.970756949,1
5013,COMMERCIAL,Retail,GEO_2,3.9706421573333333,1
5014,SMB,Unknown,GEO_2,3.970611828,0
5015,PUBLIC SECTOR,Financial Services,GEO_1,3.970547609,0
5016,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.970431593714286,0
5017,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.970372421,0
5018,COMMERCIAL,Media/Entertainment,GEO_2,3.9703385052,1
5019,SERVICE PROVIDER,Service Provider,GEO_2,3.970273417,0
5020,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.970043751,0
5021,ENTERPRISE,Energy/Utilities,GEO_1,3.9700288278333336,1
5022,PUBLIC SECTOR,Unknown,GEO_2,3.9698375424999996,1
5023,COMMERCIAL,Energy/Utilities,GEO_2,3.9696224805,0
5024,ENTERPRISE,Energy/Utilities,GEO_1,3.969618295,0
5025,COMMERCIAL,Government,GEO_3,3.9695011780000002,1
5026,COMMERCIAL,Financial Services,GEO_2,3.969473118923077,1
5027,PUBLIC SECTOR,Government,GEO_1,3.968619563,0
5028,COMMERCIAL,Professional Services,GEO_1,3.96861663,0
5029,PUBLIC SECTOR,Government,GEO_2,3.96861663,0
5030,COMMERCIAL,Professional Services,GEO_2,3.968599355,1
5031,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9685556355,1
5032,ENTERPRISE,Manufacturing,GEO_2,3.968422816,0
5033,PUBLIC SECTOR,Government,GEO_2,3.968406217333333,1
5034,COMMERCIAL,Transportation,GEO_1,3.968035657,0
5035,COMMERCIAL,Transportation,GEO_2,3.9679868925,1
5036,PUBLIC SECTOR,Government,GEO_1,3.9679710310000003,0
5037,PUBLIC SECTOR,Government,GEO_3,3.967969524,0
5038,COMMERCIAL,Financial Services,GEO_1,3.967864408,1
5039,COMMERCIAL,Financial Services,GEO_1,3.967748266,0
5040,PUBLIC SECTOR,WholeSale/Distribution,GEO_2,3.9676322936666666,1
5041,COMMERCIAL,Financial Services,GEO_2,3.9674576235,0
5042,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.967451524,1
5043,COMMERCIAL,Financial Services,GEO_2,3.967443013,0
5044,COMMERCIAL,Technical Services,GEO_2,3.967413259,0
5045,ENTERPRISE,Manufacturing,GEO_2,3.967281136555555,1
5046,COMMERCIAL,Unknown,GEO_3,3.9671111183333334,0
5047,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.966939525,1
5048,COMMERCIAL,Unknown,GEO_2,3.966491947,0
5049,COMMERCIAL,Retail,GEO_2,3.966475145,1
5050,COMMERCIAL,Media/Entertainment,GEO_2,3.9663944145000003,1
5051,COMMERCIAL,Health Care,GEO_2,3.966302807,0
5052,PUBLIC SECTOR,Transportation,GEO_2,3.966302807,1
5053,ENTERPRISE,Professional Services,GEO_1,3.966211411,0
5054,PUBLIC SECTOR,Unknown,GEO_1,3.966072809,0
5055,SMB,Professional Services,GEO_2,3.965950681,1
5056,COMMERCIAL,Manufacturing,GEO_2,3.9657645815,0
5057,ENTERPRISE,Financial Services,GEO_2,3.965759116833333,1
5058,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.965602117,0
5059,COMMERCIAL,Manufacturing,GEO_2,3.9654707295714284,1
5060,PUBLIC SECTOR,Government,GEO_3,3.965339233,1
5061,COMMERCIAL,Financial Services,GEO_1,3.965116132,0
5062,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.965116132,0
5063,SMB,Professional Services,GEO_2,3.9648812276666665,1
5064,COMMERCIAL,Transportation,GEO_2,3.96468179775,1
5065,COMMERCIAL,Financial Services,GEO_2,3.964614382,0
5066,PUBLIC SECTOR,Government,GEO_2,3.9645298330000003,0
5067,PUBLIC SECTOR,Health Care,GEO_1,3.964418053,0
5068,COMMERCIAL,Retail,GEO_2,3.964225476,0
5069,PUBLIC SECTOR,Unknown,GEO_1,3.964195855,0
5070,SMB,Unknown,GEO_2,3.9641763008749997,1
5071,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9640894615,1
5072,COMMERCIAL,Financial Services,GEO_3,3.964009192,0
5073,COMMERCIAL,Professional Services,GEO_2,3.963983686666667,1
5074,PUBLIC SECTOR,Technical Services,GEO_1,3.963763931,0
5075,COMMERCIAL,Financial Services,GEO_1,3.963684411,0
5076,PUBLIC SECTOR,Government,GEO_1,3.963640082,0
5077,COMMERCIAL,Education- Public/Private,GEO_1,3.96361406,1
5078,SMB,Technical Services,GEO_2,3.9635810849999995,1
5079,PUBLIC SECTOR,Government,GEO_2,3.96355976,0
5080,PUBLIC SECTOR,Government,GEO_2,3.9635045868,0
5081,PUBLIC SECTOR,Professional Services,GEO_2,3.963438343,0
5082,COMMERCIAL,Retail,GEO_2,3.96342326,1
5083,PUBLIC SECTOR,Government,GEO_3,3.963213446857143,0
5084,COMMERCIAL,Manufacturing,GEO_2,3.9630952099999996,0
5085,PUBLIC SECTOR,Government,GEO_2,3.962786513,0
5086,PUBLIC SECTOR,Government,GEO_2,3.962637898,0
5087,COMMERCIAL,Financial Services,GEO_2,3.9625766369999997,0
5088,COMMERCIAL,Retail,GEO_1,3.962564929,1
5089,COMMERCIAL,Financial Services,GEO_2,3.962266127,0
5090,PUBLIC SECTOR,Government,GEO_1,3.962093487,0
5091,ENTERPRISE,Financial Services,GEO_1,3.962075657,0
5092,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.962065272,0
5093,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.961968483,0
5094,SMB,Professional Services,GEO_2,3.961966993,0
5095,SMB,WholeSale/Distribution,GEO_2,3.961966993,0
5096,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.961966993,0
5097,SMB,Media/Entertainment,GEO_2,3.961966993,0
5098,COMMERCIAL,Manufacturing,GEO_2,3.961962392,0
5099,SMB,Media/Entertainment,GEO_2,3.961947725,1
5100,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9619421615,0
5101,SERVICE PROVIDER,Service Provider,GEO_2,3.961832986,0
5102,ENTERPRISE,Hospitality/Hotels & Leisure,GEO_2,3.9612503246666666,1
5103,PUBLIC SECTOR,Government,GEO_1,3.9612268549999996,0
5104,COMMERCIAL,Professional Services,GEO_2,3.961074327,0
5105,SMB,Unknown,GEO_2,3.961028076,0
5106,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.961008681,0
5107,PUBLIC SECTOR,Government,GEO_3,3.960940043,0
5108,COMMERCIAL,Manufacturing,GEO_1,3.9608538736666667,1
5109,COMMERCIAL,WholeSale/Distribution,GEO_1,3.960626558,0
5110,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.960626558,0
5111,PUBLIC SECTOR,Technical Services,GEO_2,3.9603235734999997,1
5112,COMMERCIAL,Government,GEO_1,3.9601130332,1
5113,COMMERCIAL,Professional Services,GEO_2,3.9600668902857143,1
5114,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.960028813,0
5115,SERVICE PROVIDER,Service Provider,GEO_1,3.960018299,1
5116,SMB,WholeSale/Distribution,GEO_1,3.959904678,0
5117,ENTERPRISE,Transportation,GEO_3,3.959862985,1
5118,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.959540965,1
5119,COMMERCIAL,WholeSale/Distribution,GEO_2,3.9594465836666664,1
5120,PUBLIC SECTOR,Government,GEO_2,3.9592978113333337,0
5121,PUBLIC SECTOR,Transportation,GEO_3,3.959099119,1
5122,COMMERCIAL,Technical Services,GEO_3,3.959094216,0
5123,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.958710872,0
5124,COMMERCIAL,Technical Services,GEO_1,3.9586712816666663,1
5125,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.958623864,0
5126,COMMERCIAL,Professional Services,GEO_2,3.958616849,0
5127,COMMERCIAL,Professional Services,GEO_1,3.958564138142857,0
5128,COMMERCIAL,Transportation,GEO_2,3.958537775,0
5129,SMB,Professional Services,GEO_2,3.9583229080000004,1
5130,COMMERCIAL,Manufacturing,GEO_1,3.958280178,0
5131,SMB,Technical Services,GEO_2,3.958200597,0
5132,COMMERCIAL,Government,GEO_2,3.9580397654999997,0
5133,PUBLIC SECTOR,Government,GEO_2,3.9575933096666667,1
5134,COMMERCIAL,Technical Services,GEO_1,3.957387418,0
5135,PUBLIC SECTOR,Professional Services,GEO_1,3.956846965,0
5136,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.956757198375,1
5137,COMMERCIAL,WholeSale/Distribution,GEO_3,3.9567272166666663,1
5138,COMMERCIAL,Media/Entertainment,GEO_2,3.9564849596666662,1
5139,COMMERCIAL,Manufacturing,GEO_1,3.956210804,0
5140,COMMERCIAL,Manufacturing,GEO_1,3.956167052,0
5141,COMMERCIAL,Retail,GEO_2,3.9558427045,0
5142,COMMERCIAL,Government,GEO_1,3.955821416,0
5143,PUBLIC SECTOR,Government,GEO_1,3.9556768015,0
5144,COMMERCIAL,Manufacturing,GEO_3,3.955612651,0
5145,OTHER,Financial Services,GEO_2,3.955608462,0
5146,PUBLIC SECTOR,Government,GEO_1,3.95541354,0
5147,SMB,Professional Services,GEO_2,3.955340973,1
5148,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.955217019,0
5149,COMMERCIAL,Service Provider,GEO_2,3.955217019,0
5150,PUBLIC SECTOR,Professional Services,GEO_2,3.955217019,0
5151,SMB,Transportation,GEO_2,3.955217019,0
5152,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.955217019,0
5153,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.955217019,0
5154,COMMERCIAL,Professional Services,GEO_2,3.955217019,0
5155,PUBLIC SECTOR,Government,GEO_2,3.955217019,0
5156,COMMERCIAL,Financial Services,GEO_2,3.955217019,0
5157,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.955217019,0
5158,PUBLIC SECTOR,Financial Services,GEO_2,3.955213995,1
5159,PUBLIC SECTOR,Government,GEO_2,3.955213995,0
5160,COMMERCIAL,Financial Services,GEO_3,3.955168629,0
5161,COMMERCIAL,Unknown,GEO_3,3.955139212,0
5162,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.955126738,1
5163,PUBLIC SECTOR,Government,GEO_2,3.954826736,0
5164,ENTERPRISE,Professional Services,GEO_2,3.954793467636364,1
5165,COMMERCIAL,Health Care,GEO_2,3.954452762,0
5166,COMMERCIAL,Financial Services,GEO_2,3.9542922564999996,0
5167,SMB,Service Provider,GEO_2,3.9541013736666666,1
5168,COMMERCIAL,Financial Services,GEO_2,3.9539792596666667,1
5169,ENTERPRISE,Media/Entertainment,GEO_1,3.95326339425,1
5170,COMMERCIAL,Professional Services,GEO_1,3.953251768,1
5171,COMMERCIAL,Financial Services,GEO_1,3.9532463620000002,0
5172,COMMERCIAL,Health Care,GEO_2,3.9532408655,0
5173,ENTERPRISE,Financial Services,GEO_2,3.9532172389999998,1
5174,COMMERCIAL,Manufacturing,GEO_2,3.953159287,0
5175,COMMERCIAL,Manufacturing,GEO_2,3.952962636,0
5176,COMMERCIAL,Health Care,GEO_2,3.95293717925,1
5177,SMB,Service Provider,GEO_1,3.952571094,1
5178,COMMERCIAL,Professional Services,GEO_3,3.952431999,0
5179,PUBLIC SECTOR,Health Care,GEO_2,3.9517893685,0
5180,PUBLIC SECTOR,Government,GEO_2,3.951690265,0
5181,COMMERCIAL,Manufacturing,GEO_2,3.951514926,0
5182,COMMERCIAL,Service Provider,GEO_1,3.9511905403750003,0
5183,SMB,Manufacturing,GEO_3,3.950961242,1
5184,COMMERCIAL,Unknown,GEO_2,3.95065704,0
5185,COMMERCIAL,Technical Services,GEO_2,3.950426248,0
5186,PUBLIC SECTOR,Unknown,GEO_1,3.950420136,0
5187,COMMERCIAL,Unknown,GEO_3,3.949996441,0
5188,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.949880123,0
5189,COMMERCIAL,Financial Services,GEO_2,3.949880081,0
5190,SMB,Manufacturing,GEO_2,3.9496752815000002,1
5191,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.9496443878000003,0
5192,PUBLIC SECTOR,Government,GEO_1,3.9494843477500003,1
5193,PUBLIC SECTOR,Government,GEO_1,3.9494812794999996,0
5194,COMMERCIAL,Financial Services,GEO_1,3.949367024,0
5195,SMB,Financial Services,GEO_2,3.949356924,1
5196,SMB,Technical Services,GEO_2,3.949348865,0
5197,SMB,Professional Services,GEO_2,3.949249001,0
5198,ENTERPRISE,Financial Services,GEO_2,3.9492292386666663,1
5199,SMB,Professional Services,GEO_2,3.949158433,1
5200,COMMERCIAL,Manufacturing,GEO_2,3.9491485333333336,1
5201,PUBLIC SECTOR,Government,GEO_2,3.9487584595,1
5202,COMMERCIAL,Financial Services,GEO_2,3.948630465,0
5203,COMMERCIAL,Professional Services,GEO_1,3.948076243,0
5204,COMMERCIAL,Professional Services,GEO_2,3.9479522666,1
5205,SMB,Media/Entertainment,GEO_2,3.9479073892499996,1
